mysql> SELECT FS_ID,MEM_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID)AS MONTHS_COUNT FROM INCOME GROUP BY FS_ID,MEM_ID ;
+-------+--------+-------+--------------+
| FS_ID | MEM_ID | CY    | MONTHS_COUNT |
|  3965 |      2 |     0 |            3 |
|  3965 |      5 |     0 |            3 |
|  3966 |      1 | 12627 |            3 |
|  3966 |      2 |     0 |            3 |
|  3968 |      1 |  2700 |            3 |
|  3971 |      1 | 16557 |            3 |
|  3971 |      2 |  3672 |            3 |
|  3971 |      3 |     0 |            3 |
|  3971 |      4 |     0 |            3 |
|  3971 |      5 |     0 |            3 |
|  3973 |      1 |  7425 |            3 |
|  3973 |      4 |  1782 |            3 |
|  3974 |      1 |  8703 |            3 |
|  3974 |      2 |  4191 |            3 |
|  3975 |      1 | 18360 |            3 |
|  3975 |      2 |  3420 |            3 |
|  3976 |      1 |  3000 |            3 |
|  3976 |      4 |     0 |            3 |
|  3976 |      5 |     0 |            3 |
|  3978 |      1 | 14046 |            3 |
|  3979 |      1 |  4500 |            3 |
|  3979 |      2 |     0 |            3 |
|  3979 |      3 |     0 |            3 |
|  3979 |      4 |  3210 |            3 |
|  3979 |      7 |  4281 |            3 |
|  3980 |      1 |  4500 |            3 |
|  3980 |      2 |  4281 |            3 |
|  3980 |      3 |  3924 |            3 |
|  3980 |      7 |  3066 |            3 |
|  3980 |      8 |  2853 |            3 |
|  3982 |      1 |  5400 |            3 |
|  3982 |      4 |  3567 |            3 |
|  3982 |      5 |  2139 |            3 |
|  3984 |      1 | 12582 |            3 |
|  3984 |      2 |     0 |            3 |
|  3984 |      3 |  3387 |            3 |
|  3985 |      1 |  4200 |            3 |
|  3985 |      2 |  3567 |            3 |
|  3985 |      3 |  3567 |            3 |
|  3987 |      1 | 13176 |            3 |
|  3987 |      2 |  8883 |            3 |
|  3987 |      3 |  5349 |            3 |
|  3987 |      4 |  4635 |            3 |
|  3989 |      1 | 11100 |            3 |
|  3989 |      2 |  3315 |            3 |
|  3989 |      4 |     0 |            3 |
|  3990 |      1 |  7000 |            3 |
|  3990 |      2 |  3102 |            3 |
|  3990 |      3 |  3387 |            3 |
|  3994 |      1 | 15201 |            3 |
|  3994 |      2 |  2850 |            3 |
|  3995 |      1 |  9135 |            3 |
|  3995 |      2 |     0 |            3 |
|  3995 |      3 |     0 |            3 |
|  3996 |      1 |  6000 |            3 |
|  3996 |      2 |     0 |            3 |
|  3996 |      3 |     0 |            3 |
|  3996 |      4 |     0 |            3 |
|  3996 |      5 |  3027 |            3 |
|  3997 |      1 | 15201 |            3 |
|  3997 |      2 | 14268 |            3 |
|  3999 |      1 |  8850 |            3 |
|  3999 |      2 |  3567 |            3 |
|  4000 |      1 |  6000 |            3 |
|  4000 |      2 |     0 |            3 |
|  4000 |      3 |     0 |            3 |
|  4000 |      5 |  5349 |            3 |
|  4001 |      1 |  7602 |            3 |
|  4001 |      5 |  5295 |            3 |
|  4001 |      6 |  2673 |            3 |
|  4001 |      7 |  4101 |            3 |
|  4001 |      8 |  3207 |            3 |
|  4001 |      9 |  4992 |            3 |
|  4002 |      1 |  2250 |            3 |
|  4002 |      2 |  4278 |            3 |
|  4004 |      1 |  2100 |            3 |
|  4005 |      1 |  4227 |            3 |
|  4005 |      2 |  4314 |            3 |
|  4007 |      1 |  2700 |            3 |
|  4007 |      3 |  5028 |            3 |
|  4007 |      7 |  4635 |            3 |
|  4008 |      1 |  2850 |            3 |
|  4008 |      2 |     0 |            3 |
|  4008 |      3 |  4545 |            3 |
|  4008 |      5 |  4920 |            3 |
|  4008 |      6 |  3027 |            3 |
|  4009 |      1 |  7953 |            3 |
|  4009 |      2 |     0 |            3 |
|  4010 |      1 |  2550 |            3 |
|  4010 |      4 |     0 |            3 |
|  4010 |      6 |  4635 |            3 |
|  4010 |      8 |  4383 |            3 |
|  4010 |      9 |  3387 |            3 |
|  4010 |     10 |  4992 |            3 |
|  4010 |     12 |  3450 |            3 |
|  4010 |     14 |  3921 |            3 |
|  4010 |     16 |  3567 |            3 |
|  4014 |      1 |  1950 |            3 |
|  4014 |      2 |     0 |            3 |
|  4014 |      3 |  2853 |            3 |
|  4014 |      4 |  2853 |            3 |
|  4014 |      5 |     0 |            3 |
|  4014 |      6 |  2283 |            3 |
|  4016 |      1 |  6477 |            3 |
|  4016 |      2 |  4278 |            3 |
|  4017 |      1 |  2550 |            3 |
|  4018 |      1 |  8349 |            3 |
|  4018 |      2 |  3924 |            3 |
|  4018 |      4 |     0 |            3 |
|  4018 |      5 |     0 |            3 |
|  4018 |      6 |     0 |            3 |
|  4021 |      1 |     0 |            3 |
|  4021 |      2 |     0 |            3 |
|  4021 |      3 |  6150 |            3 |
|  4021 |      5 |  3387 |            3 |
|  4021 |      6 |  3387 |            3 |
|  4023 |      1 |  8349 |            3 |
|  4023 |      2 |  3567 |            3 |
|  4023 |      9 |     0 |            3 |
|  4024 |      1 |  9663 |            3 |
|  4024 |      2 |  2853 |            3 |
|  4027 |      1 |  3450 |            3 |
|  4027 |      2 |     0 |            3 |
|  4027 |      3 |  4101 |            3 |
|  4027 |      4 |  4101 |            3 |
|  4027 |      5 |  2853 |            3 |
|  4027 |      6 |     0 |            3 |
|  4027 |      7 |     0 |            3 |
|  4027 |      8 |     0 |            3 |
|  4028 |      1 |  3000 |            3 |
|  4028 |      2 |     0 |            3 |
|  4029 |      1 |  3000 |            3 |
|  4029 |      2 |  3720 |            3 |
|  4031 |      1 |  4710 |            3 |
|  4032 |      1 |  4500 |            3 |
|  4032 |      2 |     0 |            3 |
|  4033 |      1 |  NULL |            3 |
|  4033 |      2 |     0 |            3 |
|  4033 |      5 |  3030 |            3 |
|  4033 |      7 |  4281 |            3 |
|  4033 |      8 |  2673 |            3 |
|  4036 |      1 |  4800 |            3 |
|  4036 |      2 |     0 |            3 |
|  4037 |      1 |  2550 |            3 |
|  4038 |      1 |  3600 |            3 |
|  4038 |      3 |  5349 |            3 |
|  4039 |      1 |  2550 |            3 |
|  4040 |      1 |  1800 |            3 |
|  4040 |      3 |  5349 |            3 |
|  4040 |      4 |  6417 |            3 |
|  4040 |      5 |  4635 |            3 |
|  4041 |      1 |  1800 |            3 |
|  4041 |      2 |  1425 |            3 |
|  4041 |      3 |  3207 |            3 |
|  4041 |      4 |  1782 |            3 |
|  4042 |      1 |  5400 |            3 |
|  4042 |      7 |  5349 |            3 |
|  4042 |     15 |  4635 |            3 |
|  4043 |      1 |  2700 |            3 |
|  4043 |      3 |  2850 |            3 |
|  4044 |      1 |  2400 |            3 |
|  4045 |      1 |  6264 |            3 |
|  4046 |      1 |     0 |            3 |
|  4046 |      2 |     0 |            3 |
|  4046 |      3 |     0 |            3 |
|  4047 |      1 |  8349 |            3 |
|  4047 |      2 |     0 |            3 |
|  4047 |      3 |  4278 |            3 |
|  4047 |      5 |  5349 |            3 |
|  4047 |      7 |  2673 |            3 |
|  4048 |      1 |  7899 |            3 |
|  4048 |      2 |  7134 |            3 |
|  4048 |      3 |  3567 |            3 |
|  4049 |      1 |  7972 |            3 |
|  4049 |      2 |     0 |            3 |
|  4049 |      3 |  5349 |            3 |
|  4049 |      4 |  2493 |            3 |
|  4049 |      5 |  3207 |            3 |
|  4050 |      1 |  2850 |            3 |
|  4050 |      2 |     0 |            3 |
|  4050 |      3 |  3387 |            3 |
|  4050 |      4 |  4278 |            3 |
|  4050 |      5 |  2673 |            3 |
|  4051 |      1 | 13134 |            3 |
|  4051 |      2 |  5349 |            3 |
|  4051 |      3 |  4992 |            3 |
|  4051 |      4 |  4278 |            3 |
|  4051 |      5 | 14268 |            3 |
|  4051 |      6 |  3567 |            3 |
|  4052 |      1 |  8421 |            3 |
|  4052 |      2 |     0 |            3 |
|  4052 |      3 |     0 |            3 |
|  4052 |      4 |     0 |            3 |
|  4052 |      5 |     0 |            3 |
|  4052 |      6 |     0 |            3 |
|  4052 |      8 |     0 |            3 |
|  4052 |      9 |     0 |            3 |
|  4053 |      1 |  2700 |            3 |
|  4053 |      3 |  2673 |            3 |
|  4053 |      4 |  3387 |            3 |
|  4053 |      6 |  4812 |            3 |
|  4053 |      7 |  2493 |            3 |
|  4054 |      1 |  3000 |            3 |
|  4054 |      3 |  4278 |            3 |
|  4054 |      5 |  3207 |            3 |
|  4057 |      1 |  3000 |            3 |
|  4057 |      2 |  2136 |            3 |
|  4059 |      1 |  3300 |            3 |
|  4059 |      7 |  3318 |            3 |
|  4060 |      1 |  3600 |            3 |
|  4060 |      2 |     0 |            3 |
|  4060 |      3 |  3654 |            3 |
|  4060 |      4 |     0 |            3 |
|  4060 |      5 |  3387 |            3 |
|  4061 |      1 | 10134 |            3 |
|  4061 |      2 |  3048 |            3 |
|  4061 |      3 |     0 |            3 |
|  4061 |      4 |     0 |            3 |
|  4061 |      5 |     0 |            3 |
|  4062 |      1 |  5550 |            3 |
|  4062 |      2 |     0 |            3 |
|  4062 |      3 |     0 |            3 |
|  4062 |      4 |     0 |            3 |
|  4062 |      5 |     0 |            3 |
|  4062 |      6 |     0 |            3 |
|  4062 |      7 |     0 |            3 |
|  4063 |      1 |  3600 |            3 |
|  4063 |      2 |     0 |            3 |
|  4063 |      4 |     0 |            3 |
|  4063 |      5 |     0 |            3 |
|  4064 |      1 |  8616 |            3 |
|  4064 |      8 |  2853 |            3 |
|  4064 |      9 |  2139 |            3 |
|  4065 |      1 |  3351 |            3 |
|  4065 |      2 |   969 |            3 |
|  4065 |      3 |     0 |            3 |
|  4067 |      1 |  9825 |            3 |
|  4067 |      2 |  4278 |            3 |
|  4067 |      3 |     0 |            3 |
|  4069 |      1 |  6753 |            3 |
|  4069 |      2 |     0 |            3 |
|  4069 |      3 |     0 |            3 |
|  4069 |      4 |     0 |            3 |
|  4069 |      5 |     0 |            3 |
|  4069 |      6 |     0 |            3 |
|  4070 |      1 |  7644 |            3 |
|  4070 |      2 |  1782 |            3 |
|  4070 |      3 |     0 |            3 |
|  4070 |      4 |     0 |            3 |
|  4072 |      1 |  3000 |            3 |
|  4072 |      2 |     0 |            3 |
|  4072 |      3 |     0 |            3 |
|  4075 |      1 |  6936 |            3 |
|  4076 |      1 |  3000 |            3 |
|  4076 |      2 |  4710 |            3 |
|  4077 |      1 | 10167 |            3 |
|  4079 |      1 |  4992 |            3 |
|  4079 |      2 |  3567 |            3 |
|  4080 |      1 |  6798 |            3 |
|  4080 |      2 |  2745 |            3 |
|  4081 |      1 |  2700 |            3 |
|  4081 |      2 |  3567 |            3 |
|  4081 |      3 |     0 |            3 |
|  4082 |      1 |  4500 |            3 |
|  4082 |      2 |  4635 |            3 |
|  4082 |      3 |  3027 |            3 |
|  4082 |      4 |     0 |            3 |
|  4085 |      1 |  4800 |            3 |
|  4086 |      1 |  6678 |            3 |
|  4086 |      2 |     0 |            3 |
|  4087 |      1 |  5667 |            3 |
|  4087 |      2 |     0 |            3 |
|  4087 |      3 |     0 |            3 |
|  4087 |      4 |  2136 |            3 |
|  4087 |      5 |  2493 |            3 |
|  4088 |      1 |  2550 |            3 |
|  4088 |      2 |     0 |            3 |
|  4088 |      3 |     0 |            3 |
|  4088 |      9 |     0 |            3 |
|  4089 |      1 |  8160 |            3 |
|  4089 |      2 |     0 |            3 |
|  4089 |      3 |  5703 |            3 |
|  4089 |      4 |  2493 |            3 |
|  4089 |      5 |  3567 |            3 |
|  4089 |      6 |     0 |            3 |
|  4089 |      7 |     0 |            3 |
|  4089 |      8 |     0 |            3 |
|  4089 |      9 |  3567 |            3 |
|  4089 |     10 |  2493 |            3 |
|  4089 |     11 |     0 |            3 |
|  4091 |      1 |  8367 |            3 |
|  4091 |      3 |  5349 |            3 |
|  4092 |      1 |  6000 |            3 |
|  4092 |      3 |  3387 |            3 |
|  4092 |      4 |  6060 |            3 |
|  4092 |      5 |  3921 |            3 |
|  4093 |      1 |  2100 |            3 |
|  4093 |      2 |     0 |            3 |
|  4093 |      3 |  2850 |            3 |
|  4093 |      4 |     0 |            3 |
|  4093 |      5 |  3567 |            3 |
|  4093 |      6 |  4278 |            3 |
|  4094 |      1 |  3000 |            3 |
|  4094 |      2 |  3567 |            3 |
|  4094 |      3 |     0 |            3 |
|  4094 |      4 |  3567 |            3 |
|  4094 |      5 |  3207 |            3 |
|  4095 |      1 | 13416 |            3 |
|  4095 |      2 |  3921 |            3 |
|  4095 |      3 |  7134 |            3 |
|  4095 |      5 |  6417 |            3 |
|  4095 |      6 |  3921 |            3 |
|  4096 |      1 | 12516 |            3 |
|  4096 |      2 |     0 |            3 |
|  4097 |      1 |  6000 |            3 |
|  4097 |      3 |  3387 |            3 |
|  4097 |      4 |  3207 |            3 |
|  4098 |      1 |  3000 |            3 |
|  4098 |      2 |     0 |            3 |
|  4098 |      3 |  3387 |            3 |
|  4098 |      4 |  3207 |            3 |
|  4099 |      1 |  8421 |            3 |
|  4099 |      2 |  3207 |            3 |
|  4100 |      1 |  3300 |            3 |
|  4100 |      2 |     0 |            3 |
|  4100 |      3 |  3207 |            3 |
|  4100 |      4 |  2673 |            3 |
|  4100 |      5 |  2745 |            3 |
|  4100 |      8 |  4635 |            3 |
|  4102 |      1 |  9468 |            3 |
|  4102 |      2 |     0 |            3 |
|  4102 |      3 |     0 |            3 |
|  4102 |      7 |  5349 |            3 |
|  4103 |      1 |  7944 |            3 |
|  4103 |      2 |  1782 |            3 |
|  4104 |      1 |  4200 |            3 |
|  4104 |      2 |     0 |            3 |
|  4105 |      1 |  4200 |            3 |
|  4105 |      2 |     0 |            3 |
|  4105 |      3 |     0 |            3 |
|  4106 |      1 | 10620 |            3 |
|  4106 |      2 |  3210 |            3 |
|  4106 |      3 |  7134 |            3 |
|  4108 |      1 | 13992 |            3 |
|  4108 |      2 |  2706 |            3 |
|  4109 |      1 |  4200 |            3 |
|  4109 |      3 |  3567 |            3 |
|  4110 |      1 | 20007 |            3 |
|  4110 |      2 |     0 |            3 |
|  4111 |      1 |  9300 |            3 |
|  4111 |      2 |     0 |            3 |
|  4112 |      1 |  4200 |            3 |
|  4112 |      2 |     0 |            3 |
|  4112 |      3 |  4278 |            3 |
|  4112 |      4 |  3210 |            3 |
|  4112 |      5 |  3210 |            3 |
|  4113 |      1 |  5157 |            3 |
|  4113 |      2 |     0 |            3 |
|  4115 |      1 |   270 |            3 |
|  4115 |      2 |   270 |            3 |
|  4119 |      1 |  9550 |            3 |
|  4119 |      2 |     0 |            3 |
|  4119 |      3 |  2097 |            3 |
|  4119 |      4 |  1200 |            3 |
|  4119 |      5 |     0 |            3 |
|  4119 |      6 |     0 |            3 |
|  4119 |      7 |  1200 |            3 |
|  4119 |      8 |     0 |            3 |
|  4119 |      9 |     0 |            3 |
|  4119 |     10 |  1290 |            3 |
|  4119 |     11 |     0 |            3 |
|  4119 |     12 |  1290 |            3 |
